$X^2$,$X^1$
0.2741365477049918,0.22217139509286551
0.27057265792777363,0.22795001953256808
0.27137889774258495,0.2293038007475388
0.2721654625435075,0.22639259194277794
0.272933063475793,0.22355157160981692
0.26954710741754,0.22077823301688618
0.2662408672421613,0.21807018739605583
0.26301156216227106,0.2154251570848746
0.259856539242767,0.2208381408079392
0.2646834592383123,0.2221729288517917
0.2615766694985777,0.227390287684843
0.26240998375221564,0.22474959122906835
0.2708857056026176,0.22216697083116813
0.27159584746996174,0.22343113235534257
0.26853901890863185,0.224668088627068
0.26554727566495967,0.2221651032547729
0.2736475336015226,0.2197148507317177
0.27065945023936994,0.2209555032346897
0.2677330237063073,0.21856648616279242
0.27557351473240793,0.21622626240719006
0.2797207492443112,0.2139333533818087
0.2802838601901386,0.21868856316293409
0.2773676584760695,0.22681768536704694
0.27450868535419237,0.23135143822824833
0.27510943023599566,0.23239292514955906
0.27907169406224486,0.23004128407355687
0.27627321904207763,0.2277344761787245
0.27352759352550043,0.2254712326006149
0.2741166824632432,0.22325033190895796
0.2779493958970853,0.2308342295205347
0.27848544650917517,0.23827883893528917
0.27901174117771976,0.24238944816490732
0.282699795736971,0.24008341398182195
0.2894664059317641,0.24096308172929698
0.2929949451503207,0.23870898020123998
0.2902768176187501,0.24577151187526208
0.29373993908002255,0.24351019531877807
0.29105925431868296,0.2443299255810142
0.28842444420817515,0.2421181321105492
0.28882773385767324,0.24293726051133224
0.2862545449764501,0.24374260619744428
0.28372429279877875,0.24158812421298145
0.2900063285815879,0.23946929591020685
0.28458153347281373,0.2373852445582289
0.2850025670879001,0.23533512193772066
0.28541680133998315,0.2333181071912613
0.28298892658207025,0.23416887856077176
0.2862283336615126,0.23219178100273355
0.29221021407276954,0.23024585973415737
0.2980985028746436,0.22833038405973163
0.2956365628563831,0.2264446459413559
0.29594564985823457,0.2245879591267093
0.3016771376144492,0.2227596583177322
0.3019330137381643,0.22095909837690494
0.2995096623605462,0.22453640195248017
0.29712253335909256,0.22274681909642663
0.2894941849280193,0.22098378798139087
0.2872185870539984,0.21924672290615088
0.29018095287079,0.2175350552702418
0.2931003191441977,0.21584823295436498
0.29597761392374183,0.21418571972753803
0.2937131028715309,0.21509731261552056
0.29148076466705786,0.21599595412525482
0.2892799196008172,0.21436506218455506
0.29461133544607243,0.21525749416076845
0.2948999294700327,0.2186218347592409
0.29765293205627685,0.21700289896891148
0.3003681566169563,0.21540617899413586
0.29817199355167523,0.21626841174101022
0.29600556147787255,0.21469706757093854
0.2962750855874292,0.21555367733630404
0.30132489899393544,0.21400689985643714
0.29917591321650416,0.21485791087235273
0.29705525697135116,0.21333492807065152
0.2949623747758435,0.21183189164170177
0.29756545482599545,0.21034841301864496
0.2978144459200093,0.211204548499257
0.2957535544755529,0.20974300204643884
0.2983051866945001,0.21288632889556805
0.3008244538108884,0.21143037446744545
0.298779023796325,0.20999277181098736
0.29675921521357,0.21082657975907973
0.2947645506429409,0.20940951067534558
0.2927945644528844,0.21023772498647209
0.29749428787674986,0.20884059324647813
0.2999338450596947,0.21186598991784525
0.2979628820191228,0.2148546333786077
0.29601571909819124,0.2134505760253219
0.29409192874807705,0.21206337213076246
0.2943455618260933,0.2106927207390374
0.29245342485445797,0.20933832801746377
0.29058360101284125,0.21226229251361825
0.2929752181287939,0.21091245738885836
0.2953389583412879,0.20957835606329528
0.2892861412693579,0.2061624247457387
0.2916480725107883,0.20487210519015658
0.29398294250654244,0.2077472433368955
0.2962912125302057,0.20852507877250823
0.30062721405002013,0.207240221918968
0.3028710362558565,0.21005650647874458
0.30305681711103866,0.20877543180105634
0.3012179360132496,0.20750862909758488
0.29939942862476226,0.2062558618149214
0.303607882772985,0.20501689859862474
0.305777884140644,0.2057838455813728
0.30594176733957273,0.2085248987401363
0.3061038738547327,0.2072908238184409
0.3043011809166469,0.2099961590283529
0.30837832480744315,0.20876547624812164
0.3085238662649454,0.2075479238013752
0.3106025657022511,0.2063432932687051
0.312659319277859,0.20515138061847257
0.30702927328924934,0.2039719860919455
0.30717977793721524,0.20852664099326235
0.3054304390388114,0.2092373948168301
0.30747800762880423,0.20805138996816852
0.30762388049159356,0.20875821671416817
0.3058963200242578,0.21132974833431675
0.30604969341959903,0.2101484112597047
0.3043466869870895,0.20897904529119754
0.30635364740022974,0.20782146995834885
0.30650241779887427,0.21218967187159946
0.3048199084848117,0.21285467588759627
0.3067973466294531,0.21351307364151131
0.3087552366870423,0.21235144329190342
0.3124993681666668,0.2112012404031866
0.3126117192668364,0.21185986082886857
0.3145126772608926,0.21251206459079577
0.31461328775144354,0.2113760285788626
0.31471292739482126,0.21202516067097676
0.31657817977582137,0.21090148902994912
0.3201846099112168,0.21154756423527823
0.318502185307638,0.2104359779320038
0.3203238809320982,0.20933491702328805
0.3238651520979399,0.20998097770420612
0.32391427670528183,0.21407990370678104
0.32396294260333947,0.21814055529833914
0.318865846730576,0.2153030514973447
0.3189399791241486,0.2141998238953983
0.31731242095883366,0.2182097805538175
0.31569978494410983,0.21710080111386135
0.31410186759355607,0.2193762828564629
0.3158791590649107,0.21827039934919476
0.31596679203936523,0.21884810110691888
0.31438675597715793,0.21775372061945478
0.31780159917939593,0.21666915170381307
0.31622499643927793,0.21559426353724204
0.31466240454326255,0.21452892761242884
0.3098323095139978,0.21347301768649882
0.3132160392381239,0.21242640973135665
0.3116863846093092,0.21138898188532915
0.3069268817620255,0.2103606144060685
0.3070548495909669,0.21257191094028613
0.30235419440906836,0.21154571686117415
0.3041062124420217,0.21052837065713642
0.30264928241997424,0.21111671193284612
0.3027957302222167,0.21170002329718127
0.304525873715687,0.21069342622885223
0.30624134936056246,0.20969536291130747
0.3079423420488691,0.21342512978581646
0.30806172834910656,0.21712353850734156
0.30661859045073864,0.21610640726962868
0.3082990703794679,0.21509775730348185
0.3099655951020749,0.2156475908056926
0.31007386738093773,0.21619287693510028
0.3101812478330384,0.2167336716030886
0.30875441472837784,0.21573669715766894
0.3088670721371726,0.21780353348717835
0.3105011897815711,0.21833117322536943
0.3106050965247703,0.2188545362591815
0.31221976269201634,0.21937367411623523
0.3062900755245954,0.21838236359244884
0.3049108584969806,0.21739899293023718
0.3035426448715442,0.21642346760539455
0.3066569681166377,0.21694624923694195
0.30529044531635313,0.21597949476258826
0.30689526114530463,0.21502036327732113
0.3025866486776577,0.2125935596951321
0.30419242670695945,0.21165591398412859
0.30432051607467314,0.21072557669082848
0.30736803956481523,0.20980246315970139
0.30602610649790213,0.2088864900376017
0.30759533933107014,0.2108784004405903
0.30337025294464887,0.208518314987659
0.303499761836104,0.20905780072988625
0.2993203139779041,0.20815718599840258
0.29803510248926157,0.20869466312623533
0.2981861672725767,0.20780151881530798
0.29691420047814227,0.20691510401550772
0.2956517821415445,0.2060353433944005
0.2943988057714133,0.20516216273972934
0.29597139010034396,0.20429548893867078
0.29612871222305187,0.20483883614797446
0.2948857764764601,0.2039790697652172
0.2936520024056102,0.20312564071794506
0.29381749840045357,0.2022784796171738
0.2953675980901353,0.20282333288591342
0.29552494172005794,0.2019827602162454
0.29568114211144014,0.20114829503928322
0.295836211601784,0.20169269540096577
0.2946216061993262,0.20086461206341935
0.2906870945479171,0.20004248182545953
0.293581330086581,0.19922624112873522
0.29238709802362245,0.19977176283930728
0.2925531499733148,0.20031340382331322
0.2940656956390797,0.1995035342055952
0.29288039121957926,0.19869938593428485
0.29304295410752357,0.1979008989931027
0.2958753590755827,0.20111448812382518
0.2960249836302806,0.20031114340684295
0.29617356559154806,0.19951339644703364
0.29499755029921954,0.19872118933436483
0.29514931919323256,0.19925411013572858
0.29398428931138465,0.19846760318045703
0.28889161165759486,0.19768650287184647
0.2916820980848917,0.19821879955898153
0.2905408349082654,0.2000516933306915
0.29200822662047715,0.19927122527446955
0.2908723013023444,0.1984960511206989
0.2897440554674162,0.19772611757280206
0.28991264576606635,0.19825060575254466
0.29008010378827315,0.19748602425463108
0.288964555565811,0.1967265609876186
0.289134698443608,0.19597216510588208
0.28930370976340314,0.19522278643501823
0.2894716006923997,0.19702046591997102
0.2858359433392082,0.19500382799648938
0.284752107010868,0.19552834755625467
0.28493580506588373,0.1947890048128646
0.2838613780910898,0.19405450055807005
0.2865543095998077,0.1970851373138023
0.28672973085433545,0.1963460684047701
0.2844108723400625,0.19561179026636671
0.28335016306262023,0.19612542224264407
0.2822962862492279,0.19539596427168596
0.2824855958014478,0.1946711903159968
0.2851398504628818,0.19641721267589482
0.2853176495775894,0.19569257514303598
0.28672077838691334,0.1961990081073273
0.28199909198084944,0.19547904601063604
0.28462681746489543,0.19598356239750556
0.28723798093052477,0.19648489892036658
0.2825518883840009,0.19334266090537738
0.2839465467030687,0.195061223427759
0.2865395984941313,0.19435484619789253
0.2867086100991677,0.19485681461860116
0.2880773837737589,0.19535566708426033
0.2894376864346869,0.19465373798650176
0.28720580601267864,0.19395613990776547
0.28617917338044124,0.1944543511972477
0.2851588374118181,0.19376104858392973
0.284144740860766,0.19425740273473036
0.28431922185057273,0.1935683359775275
0.2797750799796271,0.19288345797722992
0.27996409851222825,0.19455554026651045
0.2754582277256261,0.19269720763289158
0.2756614538624979,0.19202055903446574
0.27586345905083903,0.19485063914708792
0.27606425416038044,0.19766376613106207
0.2785873349578989,0.19697486292997482
0.27761880173166686,0.1986077875497411
0.2778120196507045,0.19907501555739315
0.2791572470129519,0.19953947692892998
0.2793442072321574,0.19885087155189773
0.27838255485783964,0.1981663203501464
0.2774265480866021,0.19977521967084705
0.2776180740342715,0.2013747004217074
0.27894765475406685,0.20296484427291395
0.27799664509752375,0.20227288101904653
0.278184849725881,0.20385232248230753
0.2783719649757107,0.20542262171760906
0.27855800018529564,0.20472729986470195
0.2787429645865016,0.2040359802459306
0.27780394199907976,0.2033486287485326
0.2779905660050974,0.2049057549157547
0.280411390952228,0.2042187265474879
0.2794734067698753,0.20353560902294202
0.27965314827710647,0.20285636938272616
0.27983187223627554,0.20218097503673493
0.27890235922806117,0.20483107760002744
0.2790827429212928,0.20415226949722465
0.28146633974236807,0.2034772728928143
0.28053785800819925,0.20280605610940647
0.27961456149578434,0.20433269813560181
0.28088550208574664,0.20366174268426188
0.27668911556240733,0.20299451412173355
0.2779638431377077,0.20342055527848898
0.2770573137160645,0.2027571354745126
0.27615577943692743,0.20209737123469454
0.276341414673247,0.20144123275530618
0.27652603244714713,0.20186847975060293
0.2756322644563658,0.20121601465011274
0.27474336936870347,0.20164208391237515
0.2738593078825152,0.20206583631065356
0.27405025824443036,0.20141707335435932
0.274240175690039,0.20397538918578004
0.2733635599371394,0.20332337662447617
0.2735548347154244,0.20373804595263983
0.2737450828669309,0.20415048963118912
0.2760513929152443,0.20350218513851442
0.27728914592960546,0.2028573423481514
0.27746635032997685,0.20221593392781356
0.27764261337549795,0.20262961569292035
0.27676852115299155,0.2019916841845928
0.27589904865987946,0.20135712425521843
0.2750341598003155,0.2028157774888385
0.27417381885346487,0.20322405258331186
0.27435848415789,0.20467067992915286
0.2745421833187714,0.20507144774454514
0.27679712331775846,0.20547012406935586
0.27593856512018133,0.20483280509268997
0.2781797194237186,0.20523054691127077
0.27835007694456854,0.20459663437687597
0.2785195542668036,0.2039659971245582
0.2776628450934206,0.20333861014896573
0.27885691831587933,0.20271444869860022
0.2800448677101503,0.20209348827260384
0.2791887929131864,0.20249467799849533
0.27935396869601936,0.20187693857918593
0.2805331043336704,0.20329194545934673
0.2817062518228367,0.20267430571328995
0.2808521153351807,0.20205979496494866
0.2779850537542466,0.2014483898021175
0.2771456097936714,0.2018466486935325
0.27631038767540234,0.20324745731653182
0.27247175420330916,0.2016336359425459
0.271653909560066,0.2010284172858987
0.2708401485439866,0.20142474724518186
0.2700304410501983,0.20181910299791941
0.2712138756762588,0.20221149906249147
0.2684210825016242,0.20061676936601053
0.26960462574605126,0.200020557803239
0.27078232932127416,0.1994272879819869
0.2709674943231896,0.1988369384784994
0.2701669390305721,0.19923429905862336
0.2703531958804783,0.19864682286427177
0.26955756395490654,0.20100515330423938
0.2687658118455133,0.20237290748653225
0.26895509471373014,0.20373400750102497
0.2681681596154869,0.203137902633114
0.26835845975005695,0.20546495795593492
0.26854784049333724,0.2048660940519388
0.2697060105967255,0.20427011674634513
0.26892290209979597,0.20464485997630402
0.27007558213147576,0.20501780519068735
0.27025855875475396,0.20442477959314448
0.2723653898515057,0.2038345863298174
0.27158052686586764,0.2061288600772111
0.27271689042456077,0.20553598348299593
0.2719339594737556,0.2059028712854821
0.2711547340237463,0.20626802266019925
0.2703791882174708,0.20567806320211052
0.2696072964378292,0.2069941160975595
0.2688390333049064,0.207354127729763
0.2680743736732334,0.20676434979094752
0.26731329262908626,0.2061773319978066
0.2665557654878221,0.20559305531120542
0.2658017677912525,0.20501150086667236
0.26505127530505207,0.2072561544676365
0.2661831741452944,0.20667203093571798
0.26543433441625053,0.20609061091116612
0.2646889529230862,0.20738398114870438
0.26488136925538874,0.20867139155738276
0.2641402194670536,0.20808751977312287
0.2634024699548689,0.20750632669880012
0.2626680977392209,0.20971581750140733
0.26193708004704347,0.2109875332448507
0.26120939430950335,0.2104013901195113
0.26233379329457845,0.21074230039935254
0.261607586685935,0.21015891215436616
0.26088466870445215,0.21142041098398343
0.2629235209655757,0.21083720703091863
0.26311740573549997,0.21301029401130123
0.2623941379053932,0.21150848241986484
0.2644181592186026,0.2136721360984501
0.26460693610185154,0.21308683162221612
0.266617874589951,0.21341564668754784
0.2658900681667597,0.21465291933540076
0.26516550182598986,0.21497633056277168
0.2662577323541862,0.21529830504995193
0.26553465755373273,0.2147136205129602
0.26481478149170296,0.2159388849740471
0.2650002209853246,0.2162566028252366
0.26428424271933076,0.21657292103125828
0.26357141198237083,0.2159887778628431
0.263759255890774,0.21540719731833846
0.2639462774420916,0.2175162552965962
0.2632379611535483,0.21872157842319007
0.26253273297152274,0.21992164660045777
0.2618305730953902,0.21933345268502474
0.2611314618933909,0.21874781262041162
0.2604353799008336,0.2190532561583053
0.25974230781832214,0.22024444745765642
0.2608234212353049,0.22143049847753632
0.26278401143104146,0.2208431767511396
0.2638535016001542,0.22025837915364638
0.26491840475188166,0.21967608973885927
0.26421919844210756,0.2208558440563829
0.26527965050052726,0.2202738872721177
0.26633558180442196,0.21969441139563622
0.2682624950938136,0.21911740088453016
0.26930717398492066,0.21854284032590302
0.26947478882603004,0.21797071443502306
0.2687704671141965,0.2174010080539947
0.26806911803133454,0.21683370615044464
0.2673707231466663,0.21800564658463867
0.2692763678365582,0.21743859130046445
0.26857707173747375,0.21947086076693978
0.2687449721032517,0.21890181559829897
0.2706379587153805,0.21833514844321616
0.26993847440409147,0.2177708447082046
0.27010206400048736,0.2172088899188996
0.2694061690435751,0.21922568452517902
0.26871315947128427,0.2195192104424822
0.2688791248450954,0.21895541456199483
0.26818963817803854,0.21839394725170297
0.2700632883403217,0.21783479439454592
0.2710771279638584,0.2172779419873019
0.27208680453723083,0.2167233761394422
0.27309234314727016,0.21617108307200025
0.27324562262224533,0.2164691951739345
0.27424511449115885,0.21591925204373888
0.2743949980703662,0.21706262101213813
0.27454427207840393,0.21651286324770375
0.2738499938026563,0.2159653370646411
0.2731585283842551,0.21542002917516506
0.273310237136151,0.2173980604830694
0.27262223192933366,0.21852900655941368
0.27193699834970114,0.21797973582548083
0.2712545200235756,0.2199423664499602
0.2722453871350989,0.21939121075280715
0.2740663322589278,0.21884226286794445
0.2742144042653337,0.21829550982895427
0.2751934355977402,0.2185824890221267
0.27616856710784765,0.21969863430646383
0.276310748424715,0.21915219559601
0.27562452353143896,0.22109145132274818
0.2757676325478734,0.22136979401240714
0.2767355699293104,0.22082164198325552
0.2760513321897713,0.2219240083756642
0.2737238584135907,0.2213761008249165
0.27387081221603077,0.2208303476568273
0.27319663295924657,0.22274840534568818
0.2725250948748839,0.22220087283842266
0.2726743485227472,0.22410997857765694
0.2720060421616967,0.22356070019826493
0.27134033966351473,0.22382935568668452
0.27312107028635557,0.22328235163299784
0.27326800751660596,0.22517779176698877
0.2742266456507342,0.22462907607331306
0.27518157571112023,0.2240824828471078
0.27451293072458993,0.22434794405490494
0.2762732254639438,0.22380359457931862
0.27560384120885,0.22406897491960806
0.27493702762290123,0.22352684808998677
0.27427277025790187,0.22298679949630473
0.2744152608487752,0.22325302355494067
0.2737541355068531,0.22351823068014226
0.2730955310731689,0.22298048502211726
0.27243943348436384,0.22244478618442956
0.27338521717777126,0.2219111227696562
0.2735288367242058,0.22137948346479047
0.27287444862338633,0.22164732091868478
0.27461159891631687,0.22111779103525248
0.27395644397656954,0.22059025900953158
0.2740979064272767,0.22085886371023053
0.273445783486538,0.22271256560701103
0.27279610805776616,0.22376734899874368
0.2721488667113066,0.22402730738206447
0.2715040461155205,0.22349650443012084
0.270861633035892,0.22375639232690125
0.2717968803831432,0.22401531157928187
0.2711555258877544,0.22505982848497663
0.27051655358552346,0.22452947972562196
0.2698799505467566,0.22400109746142574
0.26924570393510416,0.22504140866940855
0.26861380100672,0.22451325047387363
0.26798422910942976,0.22242452000225083
0.26891739941680826,0.22190390525189774
0.26828880449437414,0.22216437174775722
0.2676625165750026,0.2239801353915263
0.2670385232933132,0.22345797748348376
0.26796892531210303,0.22293772945587897
0.2681209028754124,0.22241938110823684
0.2690463279178252,0.22190292231254544
0.2684224259447181,0.22138834301261417
0.2678007906610188,0.22010367178801069
0.26795235700437176,0.22036555397752575
0.2673334383821328,0.2221663602200117
0.26825461508785603,0.22165386974505377
0.2699403928876256,0.2211432287754574
0.27162009707337265,0.22063442757154889
0.2732937595734431,0.2201274564618748
0.2741964755308974,0.2196223058426053
0.27433200787639533,0.21911896617694443
0.2737040933740378,0.2209063133026011
0.2730784225139386,0.22040133494680977
0.2724549836036621,0.22065915905960962
0.2733538169284095,0.22091606494806204
0.27273134575816993,0.22193111168055168
0.27211108423119507,0.2214263830076097
0.2722501422435818,0.2224376857576415
0.2708763882816934,0.221933090331236
0.271773093133636,0.22143027737757107
0.27266663553296216,0.22092923771880624
0.27280373551532483,0.2211832584597563
0.27218800519883307,0.22068403788465368
0.2738286472863701,0.2201865694131426
0.27396261540300254,0.2196908440850777
0.27409611484591145,0.21994637761295632
0.27422914800374604,0.22020101861673558
0.27361405871751815,0.2197071131061304
0.2752413020321572,0.21996165755244218
0.276117083510604,0.22021531718413745
0.2769898255561192,0.22046809648043292
0.27637161322142995,0.22071999989038674
0.27575553961033084,0.22245713142183743
0.2751415939502711,0.22270398761578253
0.2760122226292824,0.2229499925024012
0.2761395309742084,0.22245482773329384
0.27626640166635297,0.22417962465376667
0.2756543167903477,0.2244214612789939
0.27578195298094244,0.22392484566170048
0.27517242253134944,0.22416665918125445
0.2745649743872432,0.22367180719050075
0.2761644540432075,0.22464854699546175
0.27555628398993426,0.2241538254018833
0.2771497401011954,0.22439397208311349
0.27800547874022363,0.22536561107472133
0.27812688445531397,0.2256025242647208
0.2797089985590667,0.22510807596377228
0.28055607608597827,0.22461529856719625
0.28067147199689124,0.22485300733246433
0.2800585193805939,0.22436195550540766
0.27944762859977057,0.2238725554668411
0.27883878957277186,0.22338479914010068
0.28040815037899036,0.22362406453287167
0.28052318864114795,0.22313799490921682
0.2813615268463552,0.22265355035217738
0.28147422844661224,0.22289356103299143
0.28086455999213056,0.22313277172614535
0.28025692056665974,0.22337118630555483
0.2810919313476122,0.2236088086201874
0.2812046913130963,0.22312616227871218
0.2820357254047676,0.22336376267031768
0.2821461924357685,0.22431839501315007
0.28225629458337137,0.22455288317989236
0.2816498669537776,0.2247865979696017
0.2810454364223285,0.22501954308565156
0.2804429934409508,0.22453719600992444
0.2798425285222793,0.22405643267372358
0.2792440322391745,0.2235772455291925
0.2793595808865549,0.2230996270763127
0.2787634743602263,0.22404612479915773
0.2788797854163921,0.2242790612752494
0.2782860484164883,0.22451123857781652
0.27769424363848494,0.2240337916326252
0.2785205038542409,0.2235578961756417
0.27792953140231635,0.22308354489370108
0.2780469569791421,0.22261073051948013
0.2788696959294887,0.22355083238691928
0.2796897769797918,0.22448789720743942
0.2790989706888725,0.22401369731591111
0.27921340604739775,0.22494770204612238
0.2793274733290385,0.2251761438595146
0.27944117424998494,0.22610563334506859
0.2788535039888688,0.22773314835157768
0.27896794990065465,0.2286552170753856
0.2783825655746686,0.2281754086236314
0.2791964441623784,0.22769713233367148
0.277913932107987,0.22722038111651072
0.27802984221555943,0.22674514792676945
0.2774489746652181,0.228360653111875
0.27756560276124637,0.22857972628585413
0.27837675716609417,0.2287981048966125
0.27779705721303666,0.22832164898837345
0.27721918994476524,0.2285400919617361
0.2787210802236557,0.22806520090530663
0.27814254005080447,0.2282837055246264
0.27756582112547434,0.2278103671661844
0.2783717431256365,0.22802893076205166
0.2784854600594229,0.2275571330807463
0.27859882052473656,0.22708681434363387
0.2780236216397173,0.22730617234071712
0.277450220768386,0.22752484464683057
0.27825209577550053,0.22705609136483895
0.27767943988628213,0.22658879925859046
0.2771085665606011,0.22680825233437632
0.27653946777263594,0.22634245546960935
0.27733982995870504,0.22587810450158288
0.2767714534259262,0.22746457954549257
0.2782520745782192,0.22768131810893522
0.27768302221822905,0.2272156878289384
0.27915868797011334,0.22743248208957217
0.27858897171977204,0.2276486080368506
0.27870057965189005,0.22718449831589207
0.27881184447569307,0.2274006805624246
0.2789227677155111,0.22693803691946238
0.27835588950330775,0.22647681165017547
0.278467509553989,0.22601699847165296
0.2799309206572903,0.22555859113798768
0.2800391200992213,0.22510158344000383
0.28014698963004536,0.22464596920498758
0.28025453070262224,0.22419174229641964
0.27968844359794814,0.2244121977770669
0.2797966906963556,0.22395936863758256
0.2805765407627841,0.2235079127496676
0.2806827796569174,0.22305782410091554
0.2814592668379403,0.22327966631293925
0.28156351688316084,0.22417073034473553
0.282336668650673,0.22372067431042897
0.2824389489662811,0.22327197396269213
0.28254092159918154,0.22282462340877532
0.2819753866094418,0.2223786167899819
0.2827446156847369,0.22326701562688941
0.2821798038498084,0.22282101649629646
0.2809514775984883,0.22104594297559946
0.28105590755872767,0.22060525948487208
0.28116002586950195,0.2201658911222344
0.28126383387193354,0.2197278322282911
0.2820299026611005,0.21929107717602334
0.2834556103051729,0.21885562037055814
0.28421582149553837,0.2184214562489387
0.2829919362098735,0.217988579279897
0.28441153958120874,0.21821695021460388
0.28582694532727393,0.218444645879284
0.28657949530846477,0.21933034517589767
0.2860137583553537,0.21889736485722183
0.2854496876862649,0.21846565981000032
0.2855440311449259,0.2180352246234847
0.2849819791477596,0.21826217222245936
0.28442157613741387,0.2184884539869532
0.28386281514690254,0.21936892341351152
0.28395990890284695,0.2189383770296747
0.2840567189018476,0.2185090889196043
0.2841532463377695,0.2200399431536703
0.2842494923978005,0.2202616597690421
0.2836937443591815,0.2204827309142415
0.2837907041796809,0.22070315929368486
0.283236910510955,0.22027247565787675
0.2839844301995979,0.2198430410358192
0.2834313104583464,0.2213625617186063
0.2848256580980538,0.22093181953023447
0.28427194887598933,0.22179834081593264
0.2837198372896037,0.22136756516504705
0.28446289464046937,0.2222316088006684
0.28391145081592745,0.2218008030590407
0.28400716747318683,0.22201681103829507
0.28410260935057124,0.22158722765416392
0.28355340875576196,0.2230919824276478
0.28493708518564387,0.2233048920299974
0.2850304661049456,0.22287402358666902
0.2844810084341755,0.2224443858586445
0.28393311824778183,0.2226579500836707
0.28466955395015964,0.22287090581732955
0.28604468423361634,0.22244246532023723
0.2867757065032626,0.22201524250240462
0.28622543189713356,0.22286845419972764
0.2863157411002683,0.2237192469902916
0.2864057945887622,0.22520606897625553
0.2858577389857491,0.2247751229190635
0.2846739591629872,0.2230708496327481
0.28413021053737353,0.2226447675693977
0.2829518811986023,0.22158377325724582
0.28304793880126616,0.223067906672369
0.2825087665865329,0.22391290885430337
0.28260549373515925,0.2253899247192152
0.28270194968190127,0.2255951726413604
0.282164892992077,0.22579984579630002
0.2816293384168768,0.22537127320098752
0.28172738557859534,0.22557600348510512
0.2811936195867689,0.22704324172232862
0.2812923161711099,0.22661346582128292
0.28076032585106736,0.22681529833930342
0.28022981446174217,0.22764642061343734
0.2790714850468349,0.22595807091568285
0.2785451008355431,0.22616060197259277
0.2786483508165016,0.2257343958917857
0.2787513151450627,0.2253093689568498
0.2782269275784792,0.22488551649303543
0.27645095672974307,0.22446283385022037
0.2759318110893119,0.2252932458506138
0.27666492619983674,0.2267467870936989
0.2761462889093852,0.2269465947032127
0.27687772041808517,0.22714585347989621
0.27760714521694446,0.22796834314728856
0.27833457118929766,0.22754210992451135
0.2784373132155745,0.22711704331345317
0.27916192725125155,0.22731529162693534
0.27864133412926223,0.22751299861320876
0.2787432379817135,0.22708908924110977
0.2788448642367246,0.22728687612120274
0.2783262067139446,0.22686411757963118
0.27718948424908246,0.22582303347071322
0.2772937338074804,0.22540371858761543
0.27801611402101517,0.22560395391875218
0.27873653791065306,0.22642153185072492
0.27945501305360493,0.22600218251329265
0.27893788244003387,0.22558396619276785
0.2784221474060273,0.22516687851196213
0.2797551586192589,0.2247509151161541
0.2792387887829134,0.22310554366673185
0.2799532957398244,0.2226940852452418
0.28005165788203784,0.22289795759051254
0.2795360477586286,0.22371499127844852
